donorID,campaignID,amount,date
D114689,2712,"32,0",12/05/2011
D114689,2713,"32,0",24/05/2011
D114689,2714,"32,0",31/05/2011
D114689,2838,"37,0",14/07/2011
D114689,2871,"35,0",01/08/2011
D114689,2905,"30,0",15/08/2011
D114689,2945,"30,0",22/10/2011
D114689,2964,"30,0",02/11/2011
D114689,2994,"30,0",17/11/2011
D114689,3016,"33,0",03/12/2011
D114689,3064,"30,0",16/01/2012
D114689,3079,"36,0",27/01/2012
D114689,3183,"36,0",06/04/2012
D114689,3188,"33,0",06/06/2012
D114689,3189,"35,0",04/07/2012
D114689,3254,"30,0",24/08/2012
D114689,3527,"35,0",22/06/2013
D114689,3565,"35,0",24/09/2013
D114689,3663,"40,0",01/12/2013
D114689,3782,"30,0",22/03/2014
D114689,4134,"40,0",28/01/2015
D114689,4138,"40,0",18/03/2015
D114689,4149,"40,0",06/09/2015
D114689,4272,"40,0",29/05/2016
D114689,4460,"40,0",20/10/2016
D114690,1739,"24,79",20/04/2008
D114691,2646,"15,0",31/01/2011
D114692,1875,"24,79",24/09/2008
D114692,1949,"12,39",16/12/2008
D114693,1615,"7,44",20/11/2007
D114693,1664,"24,79",01/02/2008
D114693,1736,"12,39",22/03/2008
D114693,3642,"25,0",24/11/2013
D114694,1739,"12,39",11/04/2008
D114695,2225,"5,0",01/11/2009
D114695,2553,"10,0",26/10/2010
D114696,1739,"12,39",10/04/2008
D114697,1568,"24,79",27/09/2007
D114697,1601,"12,39",09/11/2007
D114697,1933,"24,79",04/12/2008
D114698,1568,"27,27",25/09/2007
D114699,,"24,79",22/11/2006
D114700,2714,"10,0",10/06/2011
D114700,2802,"5,0",20/06/2011
D114700,3049,"10,0",31/12/2011
D114700,3188,"5,0",17/06/2012
D114701,1568,"24,79",22/09/2007
D114702,3781,"30,0",06/03/2014
D114702,4143,"30,0",06/06/2015
D114702,5326,"40,0",22/06/2018
D114703,1615,"24,79",18/11/2007
D114703,1933,"24,79",10/12/2008
D114704,2654,"33,0",25/02/2011
D114704,2711,"33,0",27/04/2011
D114704,2714,"33,0",06/06/2011
D114704,3033,"33,0",13/12/2011
D114704,3125,"33,0",28/03/2012
D114704,3189,"33,0",21/06/2012
D114704,3449,"40,0",13/05/2013
D114704,3663,"30,0",06/12/2013
D114704,3788,"30,0",11/06/2014
D114705,3186,"33,0",03/05/2012
D114706,4137,"30,0",07/03/2015
D114706,5359,"30,0",02/07/2018
D114707,4801,"5,0",24/07/2017
D114708,,"12,39",20/06/2005
D114708,1568,"27,52",28/09/2007
D114709,1739,"32,227",21/04/2008
D114709,1778,"32,227",06/06/2008
D114709,1843,"32,227",18/07/2008
D114709,1929,"41,899",30/11/2008
D114709,2105,"39,0",07/06/2009
D114709,2285,"45,5",16/01/2010
D114709,2714,"45,5",07/06/2011
D114709,3049,"39,0",07/01/2012
D114709,3189,"39,0",20/06/2012
D114709,6169,"150,0",12/09/2018
D114709,7212,"65,0",16/05/2019
D114710,1568,"37,18",23/09/2007
D114710,1778,"24,79",05/06/2008
D114710,1808,"24,79",27/06/2008
D114710,1843,"32,23",17/07/2008
D114710,2035,"32,0",04/04/2009
D114710,2094,"30,0",05/06/2009
D114710,2390,"40,0",29/04/2010
D114710,2498,"30,0",03/09/2010
D114710,2713,"40,0",30/05/2011
D114710,2964,"50,0",05/11/2011
D114710,3049,"40,0",29/12/2011
D114710,3064,"40,0",05/01/2012
D114710,3440,"40,0",29/01/2013
D114711,1615,"24,79",09/11/2007
D114712,1615,"27,52",20/11/2007
D114713,4135,"50,0",26/02/2015
D114714,1875,"12,39",17/09/2008
D114714,2144,"13,0",06/08/2009
D114715,1904,"24,79",31/10/2008
D114715,,"25,0",04/02/2009
D114715,2059,"25,0",16/04/2009
D114715,2194,"30,0",16/09/2009
D114715,2389,"30,0",14/04/2010
D114716,3360,"30,0",08/01/2013
D114717,1615,"27,52",22/11/2007
D114718,1615,"27,52",10/11/2007
D114719,1739,"24,79",12/04/2008
D114720,1615,"123,95",25/11/2007
D114720,1736,"123,95",24/03/2008
D114720,1755,"123,95",30/04/2008
D114721,,"49,58",10/10/2006
D114722,,"31,0",28/03/2008
D114722,2021,"15,0",05/03/2009
D114722,2553,"30,0",06/11/2010
D114722,2838,"30,0",08/07/2011
D114723,2470,"10,0",07/08/2010
D114723,2534,"10,0",19/09/2010
D114723,2553,"10,0",25/10/2010
D114723,3049,"5,0",05/01/2012
D114724,1615,"49,58",22/11/2007
D114725,1917,"12,39",05/11/2008
D114726,3129,"25,0",04/04/2012
D114726,3277,"25,0",05/09/2012
D114727,1615,"24,79",14/11/2007
D114728,1917,"24,79",31/10/2008
D114728,2233,"50,0",19/11/2009
D114729,1568,"27,52",23/09/2007
D114730,3360,"50,0",15/01/2013
D114730,4138,"50,0",31/03/2015
D114731,1568,"49,58",08/10/2007
D114731,3675,"49,58",01/02/2014
D114732,1568,"27,52",26/09/2007
D114733,1568,"27,52",06/10/2007
D114733,1966,"30,0",20/01/2009
D114734,2129,"12,0",10/07/2009
D114734,2144,"12,5",05/08/2009
D114734,2285,"13,0",21/01/2010
D114734,2296,"25,0",29/01/2010
D114734,2335,"12,5",02/03/2010
D114734,2360,"12,5",31/03/2010
D114734,2415,"12,5",06/06/2010
D114734,2451,"12,5",28/07/2010
D114734,2485,"12,5",23/08/2010
D114734,2695,"12,5",05/04/2011
D114734,2710,"30,0",14/04/2011
D114734,2712,"25,0",07/05/2011
D114734,2714,"25,0",15/06/2011
D114734,2838,"12,6",05/07/2011
D114734,,"25,0",01/08/2011
D114734,2905,"13,0",29/08/2011
D114734,2945,"25,0",17/10/2011
D114734,3064,"25,0",08/01/2012
D114734,3184,"25,0",21/04/2012
D114735,2129,"15,0",08/07/2009
D114735,2163,"15,0",21/08/2009
D114735,2231,"15,0",04/11/2009
D114735,2360,"15,0",08/04/2010
D114735,2653,"10,0",22/02/2011
D114735,2714,"5,0",09/06/2011
D114736,1615,"27,27",14/11/2007
D114737,1568,"27,52",01/10/2007
D114738,1568,"7,44",22/09/2007
D114738,1601,"7,44",13/11/2007
D114738,1634,"7,44",20/12/2007
D114738,1808,"7,44",24/06/2008
D114738,2654,"15,0",28/02/2011
D114739,3186,"5,0",19/05/2012
D114740,1615,"12,39",16/11/2007
D114740,1664,"24,79",31/01/2008
D114740,1699,"32,23",22/03/2008
D114740,1808,"24,79",05/07/2008
D114741,1026,"12,39",31/03/2006
D114741,1207,"12,39",06/09/2006
D114741,1424,"24,79",25/05/2007
D114742,1615,"27,52",18/11/2007
D114742,1634,"37,18",14/12/2007
D114742,1663,"49,58",19/01/2008
D114742,1699,"32,23",22/03/2008
D114743,3186,"30,0",07/05/2012
D114743,3189,"20,0",19/06/2012
D114744,3330,"33,0",05/10/2012
D114744,3603,"30,0",03/11/2013
D114745,1568,"27,52",02/10/2007
D114746,1917,"24,79",31/10/2008
D114746,,"5,0",30/05/2009
D114746,3675,"30,0",03/02/2014
D114746,4138,"30,0",23/03/2015
D114747,1568,"27,52",22/09/2007
D114748,1917,"24,79",04/11/2008
D114748,2059,"31,6",03/05/2009
D114749,1739,"24,79",18/04/2008
D114749,2144,"30,0",08/08/2009
D114749,2553,"10,0",05/11/2010
D114749,3108,"33,0",10/03/2012
D114750,2263,"25,0",11/01/2010
D114750,2553,"10,0",29/10/2010
D114750,4137,"40,0",06/03/2015
D114751,1568,"24,79",09/10/2007
D114751,1933,"24,79",07/12/2008
D114752,2263,"5,0",08/01/2010
D114752,2360,"20,0",12/04/2010
D114753,1568,"7,44",22/09/2007
D114753,1601,"4,96",11/11/2007
D114753,1664,"4,96",25/01/2008
D114753,1755,"4,96",14/05/2008
D114753,1933,"7,44",12/12/2008
D114753,2133,"5,0",13/07/2009
D114753,2566,"5,0",10/11/2010
D114753,2994,"5,0",13/11/2011
D114753,3187,"5,0",19/05/2012
D114753,3448,"5,0",15/04/2013
D114753,3916,"5,0",23/11/2014
D114754,4137,"15,0",12/03/2015
D114755,1739,"24,79",13/04/2008
D114755,1808,"24,79",26/06/2008
D114755,1843,"24,79",15/07/2008
D114755,1917,"24,79",16/11/2008
D114755,2351,"25,0",26/03/2010
D114755,2415,"25,0",26/05/2010
D114755,2451,"25,0",14/07/2010
D114755,2945,"25,0",05/10/2011
D114755,3440,"30,0",30/01/2013
D114756,1698,"37,18",08/03/2008
D114757,1568,"12,39",28/09/2007
D114757,2646,"20,0",07/02/2011
D114758,1568,"27,52",07/10/2007
D114759,1917,"24,79",11/11/2008
D114760,,"9,92",05/02/2006
D114761,1917,"24,79",14/11/2008
D114762,1615,"7,44",16/11/2007
D114762,1966,"7,44",21/01/2009
D114762,,"4,0",13/01/2010
D114763,3108,"30,0",12/03/2012
D114764,,"12,39",25/03/2006
D114764,1568,"12,39",29/09/2007
D114764,1626,"12,39",10/12/2007
D114764,1790,"12,39",10/06/2008
D114764,,"15,0",26/11/2008
D114765,1615,"12,39",14/11/2007
D114765,1699,"7,44",20/03/2008
D114766,2225,"12,5",27/10/2009
D114766,2285,"30,0",07/01/2010
D114766,2319,"15,0",22/02/2010
D114766,2414,"25,0",13/05/2010
D114766,2485,"10,0",22/08/2010
D114766,2916,"30,0",25/09/2011
D114766,3049,"20,0",25/12/2011
D114766,3348,"30,0",12/11/2012
D114766,3669,"30,0",30/12/2013
D114766,4133,"15,0",24/01/2015
D114766,4151,"40,0",04/10/2015
D114766,4409,"30,0",10/09/2016
D114767,,"12,39",24/01/2006
D114768,1739,"12,39",16/04/2008
D114768,2714,"25,0",07/06/2011
D114768,2802,"25,0",28/06/2011
D114769,3506,"36,0",29/05/2013
D114769,3780,"30,0",11/02/2014
D114770,1615,"27,52",13/11/2007
D114770,1778,"54,54",29/05/2008
D114770,1808,"27,27",29/06/2008
D114770,1843,"31,61",10/07/2008
D114770,1878,"74,37",03/10/2008
D114770,1962,"42,14",02/01/2009
D114770,2094,"60,0",22/05/2009
D114771,1615,"12,39",19/11/2007
D114771,1664,"24,79",02/02/2008
D114771,1778,"12,39",01/06/2008
D114771,1808,"12,39",27/06/2008
D114771,1843,"24,79",11/07/2008
D114771,1933,"12,39",12/12/2008
D114771,1962,"7,44",26/12/2008
D114771,1991,"20,0",04/02/2009
D114771,2021,"10,0",15/03/2009
D114771,2225,"15,0",20/10/2009
D114771,2256,"15,0",25/12/2009
D114771,2319,"10,0",09/02/2010
D114771,2335,"10,0",06/03/2010
D114771,2389,"20,0",16/04/2010
D114771,2415,"10,0",29/05/2010
D114771,2632,"15,0",05/01/2011
D114771,2714,"15,0",17/06/2011
D114771,2945,"32,0",19/10/2011
D114771,3064,"15,0",16/01/2012
D114771,3125,"15,0",23/03/2012
D114772,1739,"24,79",13/04/2008
D114772,1808,"2,48",26/06/2008
D114773,1739,"24,79",10/04/2008
D114774,1698,"24,79",07/03/2008
D114774,1878,"24,79",29/09/2008
D114774,2163,"35,0",28/08/2009
D114775,1917,"24,79",08/11/2008
D114775,2059,"31,6",03/05/2009
D114775,2193,"30,0",02/09/2009
D114775,2319,"32,0",10/02/2010
D114775,2415,"30,0",09/06/2010
D114775,2550,"30,0",01/10/2010
D114776,1775,"12,39",26/05/2008
D114776,2094,"10,0",31/05/2009
D114777,,"49,58",24/03/2006
D114777,1568,"49,58",29/09/2007
D114777,1843,"49,58",11/07/2008
D114777,1929,"49,58",25/11/2008
D114777,1966,"49,58",18/01/2009
D114777,2059,"50,0",01/05/2009
D114777,2094,"50,0",03/06/2009
D114777,2144,"50,0",11/08/2009
D114777,2163,"50,0",18/08/2009
D114777,2225,"50,0",24/10/2009
D114777,2256,"50,0",17/12/2009
D114777,2351,"50,0",18/03/2010
D114777,2485,"50,0",18/08/2010
D114778,1698,"12,39",28/02/2008
D114778,1808,"6,2",05/07/2008
D114778,1962,"25,0",12/01/2009
D114779,2232,"20,0",22/11/2009
D114779,2285,"20,0",14/01/2010
D114779,2351,"15,0",25/03/2010
D114779,2646,"20,0",08/02/2011
D114779,4141,"25,0",04/05/2015
D114779,5326,"20,0",16/06/2018
D114779,7108,"10,0",03/04/2019
D114780,2963,"5,0",19/10/2011
D114780,3188,"5,0",19/06/2012
D114781,2021,"31,6",06/03/2009
D114782,1615,"24,79",12/11/2007
D114782,1663,"12,39",17/01/2008
D114782,1929,"24,79",15/11/2008
D114783,2908,"10,0",10/09/2011
D114783,3083,"10,0",18/02/2012
D114784,1698,"37,18",09/03/2008
D114784,1778,"24,79",12/06/2008
D114784,1808,"24,79",29/06/2008
D114784,1843,"24,79",25/07/2008
D114785,2802,"5,0",19/06/2011
D114786,1568,"24,79",21/09/2007
D114786,1903,"24,79",22/10/2008
D114786,2123,"40,0",20/06/2009
D114787,1698,"123,95",29/02/2008
D114787,2417,"25,0",16/07/2010
D114787,2633,"30,0",11/01/2011
D114787,,"30,0",08/02/2011
D114787,4150,"30,0",21/09/2015
D114788,1568,"27,52",01/10/2007
D114789,,"12,39",20/03/2006
D114789,1615,"24,79",13/11/2007
D114789,1634,"24,79",18/12/2007
D114789,1663,"24,79",19/01/2008
D114789,1736,"24,79",22/03/2008
D114789,1699,"12,39",25/03/2008
D114789,1755,"24,79",28/04/2008
D114789,1790,"32,23",14/06/2008
D114789,1808,"12,39",12/07/2008
D114789,1843,"12,39",21/07/2008
D114789,1929,"12,39",23/11/2008
D114789,1962,"12,39",12/01/2009
D114789,1966,"12,39",25/01/2009
D114789,2059,"25,0",19/04/2009
D114789,2094,"12,5",03/06/2009
D114789,2123,"25,0",25/06/2009
D114789,2144,"12,0",27/07/2009
D114789,2193,"25,0",04/09/2009
D114789,2233,"25,0",25/11/2009
D114789,2256,"12,5",09/12/2009
D114789,2285,"12,5",23/01/2010
D114789,2296,"15,0",04/02/2010
D114789,2319,"13,0",06/02/2010
D114789,2335,"15,0",10/03/2010
D114789,2351,"13,0",10/03/2010
D114789,2415,"15,0",02/06/2010
D114789,2451,"15,0",27/07/2010
D114789,2485,"15,0",07/08/2010
D114789,2534,"15,0",16/09/2010
D114789,2553,"15,0",02/11/2010
D114789,,"15,0",17/11/2010
D114789,2632,"15,0",09/01/2011
D114789,2653,"15,0",05/02/2011
D114789,2711,"15,0",29/04/2011
D114789,2713,"15,0",27/05/2011
D114789,2838,"15,0",23/07/2011
D114789,3049,"15,0",22/12/2011
D114789,3236,"15,0",13/07/2012
D114790,1917,"12,39",10/11/2008
D114790,2105,"15,0",12/06/2009
D114790,3249,"15,0",31/07/2012
D114791,2963,"32,25",21/10/2011
D114791,2994,"30,0",21/11/2011
D114791,3033,"33,0",27/12/2011
D114792,2021,"30,0",26/02/2009
D114793,1568,"7,44",06/10/2007
D114793,1626,"7,44",26/11/2007
D114794,,"24,79",24/03/2006
D114794,1739,"24,79",11/04/2008
D114795,1568,"27,52",04/10/2007
D114795,1790,"30,99",20/06/2008
D114795,1903,"24,79",14/10/2008
D114795,2123,"30,0",29/06/2009
D114795,2319,"32,0",13/02/2010
D114795,2713,"30,0",24/05/2011
D114796,4151,"5,0",14/10/2015
D114796,4383,"5,0",04/08/2016
D114796,5326,"5,0",24/06/2018
D114797,1861,"24,79",06/09/2008
D114797,2194,"30,0",21/09/2009
D114797,4144,"30,0",24/06/2015
D114797,4147,"30,0",13/08/2015
D114797,4409,"30,0",09/09/2016
D114797,5186,"40,0",07/03/2018
D114798,1568,"27,52",22/09/2007
D114798,1933,"24,79",05/12/2008
D114798,1949,"24,79",24/12/2008
D114798,1991,"30,0",27/01/2009
D114798,2035,"35,0",25/03/2009
D114798,2163,"30,0",17/08/2009
D114798,2224,"35,0",03/10/2009
D114798,2225,"35,0",21/10/2009
D114798,2296,"35,0",31/01/2010
D114798,2389,"30,0",24/04/2010
D114798,2566,"30,0",04/11/2010
D114798,2712,"30,0",10/05/2011
D114798,2905,"35,0",19/08/2011
D114799,2711,"30,0",23/04/2011
D114799,2802,"32,25",26/06/2011
D114799,3016,"30,0",01/12/2011
D114799,3189,"30,0",22/06/2012
D114800,1568,"27,52",03/10/2007
D114801,1739,"12,39",15/04/2008
D114801,1808,"12,39",29/06/2008
D114801,2123,"30,0",24/06/2009
D114801,2133,"30,0",26/07/2009
D114801,2335,"31,0",08/03/2010
D114801,2550,"30,0",08/10/2010
D114801,3033,"30,0",23/12/2011
D114801,4687,"25,0",05/07/2017
D114802,1568,"27,76",06/10/2007
D114802,1790,"12,39",20/06/2008
D114802,2035,"20,0",27/03/2009
D114802,2105,"25,0",03/06/2009
D114803,1568,"12,39",06/10/2007
D114803,1634,"12,39",23/12/2007
D114804,2263,"50,0",31/12/2009
D114804,4801,"25,0",26/07/2017
D114805,1775,"12,39",17/05/2008
D114805,2654,"5,0",26/02/2011
D114805,2711,"32,0",21/04/2011
D114805,2713,"30,0",21/05/2011
D114805,2905,"40,0",31/08/2011
D114805,3125,"33,0",26/03/2012
D114805,3277,"40,0",10/09/2012
D114806,1568,"24,79",23/09/2007
D114806,1736,"24,79",31/03/2008
D114806,1755,"24,79",09/05/2008
D114806,1778,"24,79",07/06/2008
D114806,1878,"74,37",03/10/2008
D114806,2059,"250,0",25/04/2009
D114806,2233,"25,0",30/11/2009
D114806,2390,"25,0",02/05/2010
D114806,2415,"25,0",01/06/2010
D114806,2485,"30,0",16/08/2010
D114806,2695,"40,0",29/03/2011
D114806,3064,"30,0",18/01/2012
D114806,3443,"50,0",25/03/2013
D114807,1568,"32,227",04/10/2007
D114807,1601,"16,107",30/10/2007
D114807,1626,"16,107",01/12/2007
D114807,1663,"32,227",25/01/2008
D114807,1808,"32,227",06/07/2008
D114807,1933,"32,227",10/12/2008
D114807,2133,"26,0",12/07/2009
D114807,2319,"13,0",05/02/2010
D114807,,"13,0",20/05/2010
D114807,3186,"13,0",15/05/2012
D114807,3783,"13,0",05/04/2014
D114807,6169,"60,0",09/09/2018
D114807,7199,"13,0",21/04/2019
D114808,2414,"30,0",22/05/2010
D114808,4137,"25,0",08/03/2015
D114808,5326,"20,0",12/06/2018
D114808,5449,"20,0",17/08/2018
D114809,,"16,107",20/03/2006
D114809,1739,"16,107",16/04/2008
D114809,1808,"16,107",27/06/2008
D114809,2470,"39,0",29/07/2010
D114809,6169,"120,0",16/09/2018
D114810,1568,"49,58",05/10/2007
D114810,1634,"24,79",15/12/2007
D114810,1699,"24,79",27/03/2008
D114810,1736,"24,79",31/03/2008
D114810,1778,"37,18",12/06/2008
D114810,1843,"37,18",25/07/2008
D114810,1903,"24,79",09/10/2008
D114810,1933,"24,79",01/12/2008
D114810,2123,"40,0",25/06/2009
D114810,2360,"35,0",13/04/2010
D114810,2713,"30,0",22/05/2011
D114811,2232,"30,0",07/11/2009
D114811,2232,"30,0",13/11/2009
D114811,2232,"30,0",14/11/2009
D114811,2232,"40,0",15/11/2009
D114811,2232,"30,0",16/11/2009
D114811,2232,"30,0",16/11/2009
D114811,2232,"10,0",16/11/2009
D114811,2232,"30,0",21/11/2009
D114811,2232,"30,0",25/11/2009
D114812,1615,"49,58",17/11/2007
D114813,,"10,54",24/12/2005
D114813,,"10,54",21/01/2006
D114813,,"10,54",21/02/2006
D114813,,"10,54",23/03/2006
D114813,,"10,54",21/04/2006
D114813,,"10,54",21/05/2006
D114813,,"10,54",22/06/2006
D114813,,"10,54",21/07/2006
D114813,,"10,54",21/08/2006
D114813,,"10,54",23/09/2006
D114813,,"10,54",21/10/2006
D114813,,"10,54",21/11/2006
D114813,1568,"27,52",23/09/2007
D114813,1626,"12,39",04/12/2007
D114813,1808,"24,79",06/07/2008
D114813,1933,"24,79",15/12/2008
D114814,1904,"24,79",27/10/2008
D114814,1929,"49,58",30/11/2008
D114814,1933,"49,58",08/12/2008
D114814,1962,"30,0",27/12/2008
D114814,1966,"30,0",24/01/2009
D114814,1991,"30,0",10/02/2009
D114814,2035,"30,0",01/04/2009
D114814,2059,"30,0",20/04/2009
D114814,2144,"30,0",03/08/2009
D114814,2193,"30,0",29/08/2009
D114814,2233,"30,0",20/11/2009
D114814,2256,"30,0",07/12/2009
D114814,2285,"90,0",11/01/2010
D114814,2296,"30,0",22/01/2010
D114814,2319,"30,0",14/02/2010
D114814,2633,"30,0",21/01/2011
D114814,2871,"30,0",21/07/2011
D114815,1568,"27,52",03/10/2007
D114816,1949,"12,39",29/12/2008
D114816,1992,"2,5",28/02/2009
D114817,1568,"24,79",22/09/2007
D114817,1736,"49,58",23/03/2008
D114817,2123,"30,0",15/06/2009
D114817,2233,"50,0",06/12/2009
D114817,2415,"50,0",06/06/2010
D114817,,"50,0",03/03/2011
D114817,2838,"50,0",16/07/2011
D114818,2414,"30,0",10/05/2010
D114818,2534,"30,0",27/09/2010
D114818,2553,"30,0",24/10/2010
D114818,2632,"30,0",03/01/2011
D114818,2646,"30,0",30/01/2011
D114818,2695,"30,0",20/03/2011
D114818,2710,"30,0",15/04/2011
D114818,2711,"32,0",03/05/2011
D114818,2712,"30,0",07/05/2011
D114818,2713,"30,0",22/05/2011
D114818,2714,"30,0",16/06/2011
D114818,2838,"30,0",14/07/2011
D114818,2871,"30,0",02/08/2011
D114818,2905,"30,0",15/08/2011
D114818,2945,"30,0",10/10/2011
D114818,2964,"30,0",29/10/2011
D114818,3016,"33,0",07/12/2011
D114818,3033,"33,0",20/12/2011
D114818,3049,"30,0",28/12/2011
D114818,3079,"30,0",22/01/2012
D114818,3108,"30,0",13/03/2012
D114818,3125,"30,0",14/03/2012
D114818,3183,"30,0",13/04/2012
D114818,3187,"30,0",25/05/2012
D114818,3189,"30,0",21/06/2012
D114818,3188,"30,0",23/06/2012
D114818,3236,"32,0",19/07/2012
D114818,3254,"30,0",13/08/2012
D114818,3277,"30,0",27/08/2012
D114818,3300,"30,0",15/09/2012
D114818,3330,"30,0",06/10/2012
D114818,3440,"30,0",05/02/2013
D114818,3441,"30,0",26/02/2013
D114818,3443,"30,0",12/03/2013
D114818,3444,"30,0",28/03/2013
D114818,3445,"30,0",05/04/2013
D114818,3448,"30,0",15/04/2013
D114818,3449,"30,0",15/05/2013
D114818,3527,"30,0",29/06/2013
D114818,3545,"30,0",23/08/2013
D114818,3565,"30,0",29/09/2013
D114818,3603,"30,0",31/10/2013
D114818,3642,"30,0",15/11/2013
D114818,3663,"30,0",01/12/2013
D114818,3669,"30,0",02/01/2014
D114818,3782,"30,0",11/03/2014
D114818,3783,"30,0",13/04/2014
D114818,3784,"30,0",24/04/2014
D114818,3786,"30,0",14/05/2014
D114818,3787,"30,0",01/06/2014
D114818,3916,"30,0",24/11/2014
D114818,4133,"30,0",26/01/2015
D114818,4134,"30,0",07/02/2015
D114818,4138,"30,0",17/03/2015
D114818,4140,"30,0",15/04/2015
D114818,4142,"30,0",19/05/2015
D114818,4143,"30,0",21/05/2015
D114818,4144,"30,0",24/06/2015
D114818,4145,"30,0",25/06/2015
D114818,4146,"30,0",20/07/2015
D114818,4149,"30,0",06/09/2015
D114818,4151,"30,0",21/10/2015
D114818,4272,"30,0",05/06/2016
D114818,4460,"30,0",10/10/2016
D114818,4674,"30,0",24/12/2016
D114818,4677,"30,0",19/01/2017
D114818,4678,"30,0",23/02/2017
D114818,4679,"30,0",13/03/2017
D114818,4680,"30,0",16/03/2017
D114818,4681,"30,0",29/03/2017
D114819,1568,"7,44",21/09/2007
D114820,4801,"5,0",19/07/2017
D114821,,"49,58",04/01/2006
D114821,,"61,97",22/04/2006
D114821,,"63,21",16/10/2006
D114821,,"61,97",05/12/2006
D114821,,"32,23",23/01/2007
D114821,,"30,0",23/04/2007
D114821,,"35,0",03/02/2008
D114821,2224,"35,0",11/10/2009
D114821,2256,"50,0",09/12/2009
D114821,2360,"50,0",28/03/2010
D114821,,"80,0",04/08/2010
D114821,2838,"50,0",21/07/2011
D114821,2964,"50,0",10/11/2011
D114821,3033,"50,0",26/12/2011
D114821,3079,"50,0",20/01/2012
D114821,3125,"50,0",12/03/2012
D114821,3300,"50,0",17/09/2012
D114821,3441,"35,0",18/02/2013
D114821,3565,"50,0",23/09/2013
D114821,3603,"70,0",16/10/2013
D114821,3782,"50,0",06/03/2014
D114821,3916,"100,0",23/11/2014
D114821,4409,"100,0",03/09/2016
D114821,5449,"100,0",23/08/2018
D114821,7519,"100,0",14/12/2019
D114822,2263,"5,0",24/12/2009
D114822,2351,"5,0",21/03/2010
D114823,2470,"25,0",09/08/2010
D114823,2485,"30,0",16/08/2010
D114823,2553,"50,0",07/11/2010
D114824,1568,"27,52",25/09/2007
D114825,1775,"12,39",22/05/2008
D114825,1929,"12,39",24/11/2008
D114825,4137,"10,0",24/03/2015
D114826,1739,"12,39",07/04/2008
D114827,1568,"27,52",02/10/2007
D114828,1568,"27,52",30/09/2007
D114829,1615,"2,48",26/11/2007
D114829,2713,"5,0",27/05/2011
D114829,2802,"5,0",26/06/2011
D114829,2872,"5,0",04/08/2011
D114829,2905,"5,0",20/08/2011
D114829,2945,"5,0",16/10/2011
D114829,2964,"5,0",31/10/2011
D114829,3033,"5,0",13/12/2011
D114829,3049,"5,0",31/12/2011
D114829,3064,"5,0",06/01/2012
D114829,3079,"5,0",05/02/2012
D114829,3125,"5,0",24/03/2012
D114829,3188,"5,0",08/06/2012
D114829,3189,"5,0",03/07/2012
D114829,3443,"5,0",16/03/2013
D114830,1917,"24,79",16/11/2008
D114830,5326,"20,0",17/06/2018
D114830,6168,"41,0",28/08/2018
D114830,7005,"40,0",06/01/2019
D114831,1739,"12,39",24/04/2008
D114831,,"15,0",31/05/2008
D114831,3186,"20,0",14/05/2012
D114831,4137,"10,0",15/03/2015
D114831,4685,"10,0",29/05/2017
D114832,,"46,48",12/02/2006
D114832,1615,"27,27",18/11/2007
D114832,1634,"29,75",20/12/2007
D114832,4801,"20,0",31/07/2017
D114833,1615,"27,52",18/11/2007
D114834,2021,"7,45",09/03/2009
D114834,2105,"7,45",09/06/2009
D114835,2232,"30,0",09/11/2009
D114835,2653,"30,0",10/02/2011
D114835,2871,"30,0",30/07/2011
D114836,1568,"37,18",23/09/2007
D114837,1568,"27,52",05/10/2007
D114837,1634,"24,79",14/12/2007
D114837,1699,"32,23",24/03/2008
D114837,1755,"24,79",12/05/2008
D114837,1843,"31,61",16/07/2008
D114837,4801,"20,0",20/07/2017
D114838,3361,"5,0",26/01/2013
D114838,4215,"5,0",09/01/2016
D114838,4506,"5,0",26/11/2016
D114839,,"24,79",31/01/2006
D114839,1966,"24,79",19/01/2009
D114839,1991,"30,0",28/01/2009
D114840,1615,"12,39",12/11/2007
D114841,2231,"5,0",11/11/2009
D114841,2351,"5,0",20/03/2010
D114842,1917,"49,58",04/11/2008
D114842,1933,"49,58",01/12/2008
D114842,1962,"50,0",09/01/2009
D114842,2105,"50,0",07/06/2009
D114842,2123,"50,0",23/06/2009
D114842,2233,"50,0",21/11/2009
D114842,2256,"50,0",09/12/2009
D114842,2553,"75,0",24/10/2010
D114842,2712,"50,0",08/05/2011
D114842,3187,"50,0",02/06/2012
D114842,3254,"50,0",24/08/2012
D114842,3527,"50,0",17/06/2013
D114842,3780,"50,0",08/02/2014
D114842,4272,"50,0",13/06/2016
D114842,4678,"100,0",18/02/2017
D114843,2029,"31,6",08/03/2009
D114844,4137,"39,0",17/03/2015
D114845,1698,"24,79",25/02/2008
D114846,2231,"5,0",06/11/2009
D114846,2285,"5,0",08/01/2010
D114847,1698,"9,92",03/03/2008
D114847,1755,"9,92",28/04/2008
D114848,1615,"9,672",27/11/2007
D114848,1933,"9,672",13/12/2008
D114848,1992,"13,0",18/02/2009
D114848,2105,"13,0",12/06/2009
D114848,2711,"13,0",28/04/2011
D114848,2802,"13,0",17/06/2011
D114848,3064,"13,0",05/01/2012
D114848,3125,"13,0",11/03/2012
D114848,3183,"13,0",06/04/2012
D114848,3445,"13,0",06/04/2013
D114848,3788,"13,0",16/06/2014
D114848,6169,"30,0",09/09/2018
D114849,1698,"34,71",01/03/2008
